TGSC ID,Tags,Original Tags,Description,Concentration %,Solvent,Strength,Recommended Max Concentration %,Substantivity (Hours),Substantivity Min (Hours),Substantivity Max (Hours),Substantivity Concentration %,Substantivity Solvent,Source,Source Year,Sample Supplier
1458431,"['woody','autumn','sweet','sandalwood','sawdust']",true,woody autumn sweet sandalwood sawdust,100.0,,,,400.0,,,100.0,,"Luebke, William tgsc",1988,Takasago International Corp
1458651,"['fruity','nutty','caramellic','maple']",true,fruity nutty caramellic maple,100.0,,,,,,,,,,,
1459101,"['aldehydic','orange','ozone','fruity','clean','fresh outdoors']",true,aldehydic orange ozonic fruity clean outdoors,100.0,,,,,48.0,,100.0,,,,
1459181,"['lactonic','coconut','creamy','peach','apricot','coumarinic']",true,lactonic coconut creamy peach apricot coumarinic,100.0,,,,,8.0,,100.0,,,,
1459191,"['fatty','green','citrus']",true,fatty green citrus,10.0,dipropylene glycol,,,,,,,,,,
1459201,['woody'],false,woody,100.0,,,,,,,,,,,
1459301,"['woody','sweet','floral','violet']",true,sweet woody ionone,100.0,,,,,,,,,,,
1459321,"['fungal','mushroom']",true,mushroom fungal,1.0,dipropylene glycol,,,,,,,,,,
1459361,"['floral','jasmin']",true,floral jasmin,100.0,,,,,,,,,,,
1459431,"['green','fruity','apple']",true,mild green fruity apple,100.0,,,,,,,,,,,
1459461,"['oily','fruity','coconut','floral','petal','jasmin','tuberose','peach','apricot']",true,oily fruity coconut floral petal absolute jasmin tuberose peach apricot,100.0,,,,400.0,,,100.0,,"Luebke, William tgsc",1986,Firmenich Inc.
1459581,"['floral','fruity']",true,floral fruity,100.0,,,,,,,,,,,
1460321,"['floral','sweet','rose']",true,very mild bland sweet rose,100.0,,,,,,,,,,,
1460621,"['sweet','floral']",false,sweet floral,,,,,,,,,,,,
1460961,"['herbal','reseda','green','rose']",true,fresh herbal reseda green rose,100.0,,,,,,,,,,,
1462391,"['fresh','ozone','cortex','green','floral','melon']",true,"ozone, stemmy-green floral, melon",10.0,dipropylene glycol,,,,,,,,,,
1462671,"['earthy','humus','dirty']",true,earthy soil humus dirt,0.01,dipropylene glycol,,,,,,,,,,
1463491,"['sweet','fruity']",false,sweet fruity,,,,,,,,,,,,
1463591,['bland'],false,bland fatty,100.0,,,,,,,,,,,
1463601,['odorless'],false,odorless,100.0,,,,,,,,,,,
1464091,"['nutty','roasted']",true,nutty roasted,0.1,propylene glycol,,,,,,,,,,
1464141,"['nutty','hazelnut roasted hazelnut','almond roasted almond','peanut roasted peanut']",true,roasted hazelnut almond peanut,0.1,propylene glycol,,,,,,,,,,
1464291,"['nutty','hazelnut','nut skin','almond','earthy','brown','pineapple']",true,nutty hazelnut nut skin almond earthy brown pineapple,0.1,propylene glycol,,,,,,,,"Luebke, William tgsc",1998,Sigma-Aldrich
1464811,"['nutty','coffee roasted coffee','hazelnut','cocoa','barley roasted barley']",true,nutty roasted coffee hazelnut cocoa roasted barley,0.1,dipropylene glycol,,,,,,,,,,
1465121,"['sour','radish','cabbage']",true,sour radish cabbage,1.0,propylene glycol,,,,,,,,,,
1465581,"['woody','sandalwood','powdery']",true,woody sandalwood powdery,100.0,,,,400.0,,,100.0,,,,
1465731,['woody'],false,woody,,,,,,,,,,,,
1468161,"['nutty','roasted','sulfurous']",true,roasted nutty sulfurous,0.01,propylene glycol,,,,,,,,,,
1468231,"['roasted','nutty']",false,roasted nutty,0.1,propylene glycol,,,,,,,,,,
1468261,"['floral','jasmin','oily','green','petal','soft','greasy']",true,jasmin flower oily green petal soft greasy,100.0,,,,256.0,,,100.0,,"Luebke, William tgsc",1988,Firmenich Inc.
1468281,"['fruity','strawberry','woody']",true,fruity strawberry woody,10.0,dipropylene glycol,medium,10.0,380.0,,,20.0,,,,
1468521,['pineapple'],false,pineapple,,,,,,,,,,,,
1468541,"['fruity','ethereal','green','tropical','cabbage','cheesy','rancid','floral']",true,fruity ethereal green tropical cabbage cheesy rancid floral green,0.1,dipropylene glycol,,,,,,,,,,
1468641,"['green','earthy','floral']",true,earthy green floral,100.0,,,,,,,,,,,
1470051,"['caramellic','nutty']",true,caramel nutty,10.0,dipropylene glycol,,,,,,,,,,
1470111,"['fruity','sweet','banana','apricot','herbal','cashew']",true,fruity sweet banana apricot herbal cashew,100.0,,high,0.1,1.0,,,100.0,,"Luebke, William tgsc",2009,R C Treatt and Co Ltd
1470211,"['fruity','ethereal','tropical','banana']",true,fruity ethereal tropical banana,100.0,,,,,,,,,,,
1470791,"['metallic','fruity']",true,metallic fruity,0.1,propylene glycol,,,,,,,,,,
1470981,['fruity'],false,fruity,,,,,,,,,,,,
1471011,"['sulfurous','fruity','pineapple','mushroom','cheesy']",true,fruity pineapple mushroom cheesy,0.1,propylene glycol,,,,,,,,,,
1471141,"['fruity','green','herbal','citrus','musty']",true,fruity green herbal citrus musty,100.0,,,,,,,,,,,
1471341,"['green','fruity','metallic']",true,green unripe fruit metallic,100.0,,,,,,,,,,,
1471771,"['creamy','caramellic','buttery','maple']",true,creamy caramellic buttery maple,100.0,,,,,,,,,,,
1471981,"['fruity','sweet','ethereal','rummy']",true,sweet fruity ethereal rum,100.0,,,,,,,,,,,
1472161,"['winey','pear','grape']",true,winey pear grape,100.0,,,,,,,,,,,
1472481,"['fruity','pear','melon','green','cortex','melon rind','honeydew','cantaloupe','artichoke']",true,pear fruity melon green cortex melon rind honeydew cantaloupe artichoke,10.0,dipropylene glycol,medium,10.0,6.0,,,100.0,,"Luebke, William tgsc",2017,"Bedoukian Research, Inc."
1473041,"['green','fruity','vegetable']",true,fruity green vegetable,100.0,,,,,,,,,,,
1473041,"['green','juicy','fruity','apple','pear','waxy','tropical','citrus']",true,"green, juicy, fruity apple and pear , waxy, tropical with citrus nuances",1.0,,,,,,,,,"Mosciano, Gerard",2009,
1473301,"['herbal','woody','orchid','floral','green','balsamic']",true,herbal woody orchid floral green balsamic,100.0,,,,,,,,,,,
1473301,['herbal'],true,,,,,,,,,,,,,
1473481,"['minty','fruity','cherry','leathery']",true,minty fruity cherry leathery,100.0,,,,,,,,,,,
1473961,"['fruity','green','ethereal']",true,fruity green ethereal,100.0,,,,,,,,,,,
1474221,"['winey','fruity']",true,fruity winey,100.0,,,,,,,,,,,
1475231,['mushroom'],false,mushroom,,,,,,,,,,,,
1475701,['vegetable'],true,vegetable,0.1,propylene glycol,,,,,,,,,,
1476571,"['spicy','fruity','clove']",true,fruity spicy clove,100.0,,,,,,,,,,,
1476881,"['fruity','fresh','blackberry']",true,fresh blackberry,100.0,,,,,,,,,,,
1476981,"['cheesy','sharp','ripe','sulfurous','acidic','fermented','tomato','mushroom']",true,sharp ripe cheese sulfury acrid fermented tomato mushroom,0.1,propylene glycol,,,,,,,,,,
1476981,"['cheesy','sharp','ripe','sulfurous','acidic','fermented','tomato','mushroom','potato','vegetable','dairy']",true,"Sharp ripe cheesy, sulfurous, acrid fermented with tomato, mushroom and potato vegetative notes and dairy cheesy nuances",1.0,,,,,,,,,"Mosciano, Gerard P&F 25, No. 3, 25",2000,
1477041,['fruity'],false,fruity,100.0,,,,,,,,,,,
1477771,"['oily','fatty','fruity']",true,bland,100.0,,,,,,,,,,,
1478931,"['jammy','sweet','berry','rummy']",true,sweet jammy berry rum,100.0,,,,,,,,,,,
1482521,['odorless'],false,odorless,100.0,,,,,,,,,,,
1483541,"['burnt','rubbery','alliaceous']",true,burnt rubbery alliaceous,0.01,dipropylene glycol,,,,,,,,,,
1483601,"['green','fresh','floral','natural','fruit tropical fruit']",true,fresh flower shop green natural green tropical fruit,100.0,,,,,3.0,,100.0,,"Luebke, William tgsc",2007,International Flavors & Fragrances Inc.
1483681,"['green','forest','humus','fungal','mushroom','anise','floral','leafy']",true,damp forest soil fungus mushroom anise flowery leaf buds,10.0,dipropylene glycol,,,,,,,,,,
1484591,['fruity'],false,fruity,10.0,dipropylene glycol,,,,,,,,,,
1484881,"['vanilla','sweet','creamy','smoky']",true,sweet creamy vanilla smoky,100.0,,,,,,,,,,,
1485471,['sweet'],false,sweet,,,,,,,,,,,,
1487721,['camphor'],false,camphor,100.0,,,,,,,,,,,
1487871,"['woody','pine','balsamic','minty','medicinal']",true,woody pine balsam sweet mint medical,100.0,,,,,,,,,"Luebke, William tgsc",2016,"Sigma-Aldrich, Inc.: Aldrich"
1488991,"['flower','ether']",false,flower ether,,,,,,,,,,,,
1489891,['woody'],false,woody,100.0,,,,,,,,,,,
1489981,"['woody','orris','fresh','floral','camphoreous']",true,"woody, iris-like, fresh, flowery, slightly camphor-like",100.0,,,,,,,,,,,
1490441,"['burnt','roasted']",true,roasted burnt,100.0,,,,,,,,,,,
1491141,['caramellic'],true,caramel,0.1,propylene glycol,,,,,,,,,,
1491201,"['caramellic','sweet','candy','butterscotch']",true,sweet caramel candy butterscotch,1.0,dipropylene glycol,,,,,,,,,,
1491571,"['amber','woody','ambergris','balsamic']",true,woody amber,100.0,,,,,,,,,,,
1492591,"['woody','camphoreous','patchouli']",true,"woody, camphoreous odor and is quite similar to patchouli alcohol",100.0,,,,,,,,,,,
1492991,"['green','floral','milky','privet','cortex','woody']",true,floral green milky privet cortex woody,100.0,,,,32.0,,,100.0,,"Luebke, William tgsc",1985,Roure Bertrand Dupont Inc.
1493091,"['woody','tropical','fatty','sandalwood','herbal','cologne','floral']",true,tropical woody fatty sandalwood herbal cologne floral,10.0,dipropylene glycol,high,10.0,400.0,,,100.0,,"Luebke, William tgsc",2007,Vigon International
1494741,"['sulfurous','onion']",true,strong sulfurous onion,0.1,propylene glycol,,,,,,,,,,
1494961,"['burnt','sugar']",false,burnt sugar,,,,,,,,,,,,
1495051,"['sulfurous','alliaceous','green','truffle','vegetable']",true,sulfurous truffle,0.1,propylene glycol,,,,,,,,,,
1495721,"['mild','acetic']",false,mild acetic,100.0,,,,,,,,,,,
1497211,['odorless'],false,odorless,100.0,,,,,,,,,,,
1497401,['odorless'],false,odorless,100.0,,,,,,,,,,,
1497961,"['floral','jasmin','animal']",true,floral jasmin animal,100.0,,,,,,,,,,,
1498431,"['sulfurous','musty','onion','fruity','tropical','metallic','vegetable']",true,sulfurous musty onion fruity tropical metallic vegetable,0.1,propylene glycol,,,,,,,,,,
1498431,"['sulfurous','musty','onion','savory','fruity','tropical','vegetable']",true,"Sulfureous, musty, onion, savory, fruity and tropical with vegetative nuances",,,,,,,,,,"Mosciano, Gerard P&F 20, No. 5, 49",1995,
1498571,"['green','floral','herbal','apple','pear']",true,green floral herbal apple pear,100.0,,,,,,,,,,,
1498611,"['herbal','warm','green','chervil']",true,warm herbal green chervil,100.0,,,,,,,,,,,
1499071,"['alliaceous','pungent','mustard']",true,pungent mustard,0.01,propylene glycol,,,,,,,,,,
1500061,['cabbage'],true,cabbage,0.1,propylene glycol,,,,,,,,,,
1500431,"['fruity','minty','green','musty']",true,sweet fruity minty green musty,100.0,,,,,,,,,,,
1501611,['anise'],false,anise,100.0,,,,,,,,,,,
1501791,"['musty','earthy']",true,musty earthy,10.0,dipropylene glycol,,,,,,,,,,
1501841,['minty'],false,minty,100.0,,,,,,,,,,,
1502851,"['fruity','floral','sugar','jasmin','magnolia','rose','clover','melon']",true,fruity floral sugary jasmin magnolia rose clover melon,10.0,dipropylene glycol,,,,,,,,,,
1503051,"['winey','fruity','green']",true,winey fruity green,100.0,,,,,,,,,,,
1503451,"['spicy','sweet','honey','hawthorn','almond','acacia','hyacinth','caramellic','graham cracker']",true,sweet spicy honey hawthorn almond acacia hyacinth caramellic graham cracker,1.0,propylene glycol,high,1.0,11.0,,,100.0,,"Luebke, William tgsc",2017,R C Treatt and Co Ltd
1505261,"['green','galbanum','alliaceous','earthy']",true,green galbanum alliaceous,1.0,dipropylene glycol,,,,,,,,,,
1505281,['fruity'],false,fruity,100.0,,,,,,,,,,,
1505581,"['green','galbanum','sulfurous']",true,green galbanum sulfurous,0.01,dipropylene glycol,,,,,,,,,,
1506461,"['fruity','apricot','raspberry','woody','cedar','floral']",true,fruity apricot and raspberry woody cedarous flowery,10.0,dipropylene glycol,,,,,,,,,,
1506511,['citrus'],false,citrus,10.0,dipropylene glycol,,,,,,,,,,
1506631,['citrus'],false,citrus,10.0,dipropylene glycol,,,,,,,,,,
1506811,"['citrus','grapefruit']",true,grapefruit,0.1,dipropylene glycol,,,,,,,,,,
1506901,"['fruity','dry','woody','ethereal']",true,dry woody fruity ethereal,10.0,dipropylene glycol,,,,,,,,,,
1507531,"['camphoreous','minty']",true,camphoreous minty,100.0,,,,,,,,,,,
1507711,"['woody','animal','aromatic']",true,"intensively woody, animal-like; extremely diffusive, excellent tenacity",10.0,dipropylene glycol,,,,,,,,,,
1507821,['minty'],false,minty,,,,,,,,,,,,
1507831,['minty'],false,minty,,,,,,,,,,,,
1507851,"['caramellic','fruity','spicy']",true,caramel fruity spicy,10.0,propylene glycol,,,,,,,,,,
1508221,"['floral','lilac']",true,lilac floral,100.0,,,,,,,,,,,
1508311,['marine'],false,marine,1.0,dipropylene glycol,,,,,,,,,,
1508371,"['floral','fruity','rose','apple','plum','raisin','fruit dried fruit']",true,fruity rose dried apple plum raisin dried fruit,1.0,dipropylene glycol,,,,,,,,,,
1510361,"['soapy','waxy','citrus','woody']",true,soapy waxy slight citrus slight woody,10.0,propylene glycol,,,,,,,,,,
1511171,"['warm','herbal']",false,warm herbal,100.0,,,,,,,,,,,
1511191,['amber'],false,amber,,,,,,,,,,,,
1511301,"['herbal','sweet','lavender','woody']",true,sweet herbal woody,100.0,,,,,,,,,,,
1511401,"['minty','spearmint']",true,minty spearmint,100.0,,,,,,,,,,,
1511581,"['caramellic','fruity','brandy','strawberry']",true,caramellic fruity brandy strawberry,1.0,propylene glycol,,,,,,,,,,
1511931,"['fruity','green','anise']",true,fruity green anise,10.0,,,,,,,,,,,
1512001,"['pungent','ethereal']",false,pungent ethereal,,,,,,,,,,,,
1513131,['licorice'],false,licorice,10.0,dipropylene glycol,,,,,,,,,,
1513991,"['fruity','tobacco','melon']",true,fruity tobacco melon,100.0,,,,,,,,,,,
1515051,"['fatty','goaty','lamb','mutton']",true,goaty lamb/mutton fatty,1.0,propylene glycol,,,,,,,,,,
1515111,"['fruity','fatty','oily','lactonic','nutty','meaty']",true,fruity floral,100.0,,,,,,,,,,,
1516231,"['fatty','fruity','blackberry','tea']",true,fatty fruity black tea,1.0,propylene glycol,,,,,,,,,,
1520811,"['toasted','sulfurous','sweet','cocoa','chocolate']",true,toasted sulfury sweet cocoa chocolate,0.1,propylene glycol,,,,,,,,,,
1520871,"['roasted','nutty']",false,roasted nutty,0.1,propylene glycol,,,,,,,,,,
1520881,"['roasted','nutty']",false,roasted nutty,0.1,propylene glycol,,,,,,,,,,
1521051,"['green','vegetable']",true,green vegetable,0.1,propylene glycol,,,,,,,,,,
1521101,"['green','pepper bell pepper']",true,green bell pepper,0.1,propylene glycol,,,,,,,,,,
1521211,"['nutty','nut flesh','green','earthy']",true,nut green earthy,0.1,propylene glycol,,,,,,,,,,
1521501,['balsam'],false,balsam,100.0,,,,,,,,,,,
1522941,"['green','fruity','grassy']",true,fruity green grassy,100.0,,,,,,,,,,,
1523091,"['nutty','fatty']",false,nutty fatty,10.0,dipropylene glycol,,,,,,,,,,
1523261,"['floral','green','lily','muguet']",true,mild green floral lily muguet,100.0,,,,,,,,,,,
1523271,"['buttery','fatty']",true,fatty buttery,1.0,propylene glycol,,,,,,,,,,
1524041,"['minty','pungent']",false,minty pungent,10.0,dipropylene glycol,,,,,,,,,,
1524961,"['tropical','passion fruit','green','galbanum','pineapple','fruit tropical fruit','durian']",true,green tropical galbanum pineapple,1.0,dipropylene glycol,high,1.0,56.0,,,100.0,,,,
1524971,"['alliaceous','creamy','green','leek']",true,alliaceous creamy green leek,0.1,propylene glycol,,,,,,,,,,
1524981,"['floral','hyacinth','hawthorn','foliage','fruity','peony']",true,floral hyacinth hawthorn foliage fruity peony,100.0,,,,14.0,,,100.0,,"Luebke, William tgsc",2007,Sigma-Aldrich
1524991,"['aldehydic','citrus','waxy','floral','clean']",true,powerful aldehydic citrus waxy floral clean,1.0,dipropylene glycol,high,1.0,,336.0,,100.0,,,,
1525511,"['floral','woody','chemical','fruity','berry','green','gooseberry']",true,floral woody chemical fruity berry green gooseberry,,,,,,,,,,,,
1525951,"['woody','amber']",true,woody amber,10.0,dipropylene glycol,,,,,,,,,,
1527631,"['waxy','green','fruity','vegetable']",true,waxy green fruity vegetable,100.0,,,,,,,,,,,
1527681,"['citrus','orange peel','orange']",true,orange peel,100.0,,,,,,,,,,,
1529191,['odorless'],false,odorless,100.0,,,,,,,,,,,
1530281,"['meaty','meaty roasted meaty','roasted','sulfurous','eggy','burnt','cooked','fried']",true,roasted meat sulfurous eggy burnt cooked fried,0.1,propylene glycol,,,,,,,,,,
1530931,['medicinal'],false,medicinal,0.01,propylene glycol,,,,,,,,,,
1531331,['woody'],false,woody,100.0,,,,,,,,,,,
1531711,['anise'],false,anise,10.0,dipropylene glycol,,,,,,,,,,
1531961,"['floral','animal','jasmin','hyacinth']",true,indole floral jasmin hyacinth,100.0,,,,,,,,,,,
1532111,"['tropical','sulfurous','onion green onion','onion','garlic']",true,sulfurous green onion garlic tropical,0.1,dipropylene glycol,,,,,,,,,,
1532201,"['woody','balsam']",false,woody balsam,100.0,,,,,,,,,,,
1532211,['balsam'],false,balsam,100.0,,,,,,,,,,,
1532911,"['fruity','minty']",true,fruity minty,100.0,,,,,,,,,,,
1534801,"['green','fresh','dirty','chemical','metallic']",true,"green, fresh, slightly dirty, chemical, and metallic",100.0,,,,,,,,,,,
1535171,"['fruity','green','minty','aldehydic','woody']",true,fruity green minty aldehydic woody,100.0,,,,,,,,,,,
1535751,"['floral','orris','cyclamen','woody','ozone','fresh']",true,floral orris cyclamen woody ozone fresh,100.0,,,,,,,,,,,
1535881,"['tobacco','sweet','herbal']",true,sweet tobacco herbal,100.0,,,,,,,,,,,
1537391,"['sweet','spice','coumarin']",false,sweet spice coumarin,,,,,,,,,,,,
1537401,"['fatty','orange','sweet','fresh','citrus','green']",true,orange sweet fresh citrus fatty green,1.0,dipropylene glycol,high,1.0,,24.0,,100.0,,,,
1537401,"['fatty','oily','green','chicken']",true,"Fatty, oily, green, chicken skin-like",10.0,ethyl alcohol,,,,,,,,"Mosciano, Gerard P&F 17, No. 6, 41",1992,
1537511,['musk'],true,musk,100.0,,,,,,,,,,,
1537621,"['creamy','peach','lactonic']",true,creamy peachy lactone,1.0,dipropylene glycol,,,,,,,,,,
1537631,"['spicy','creamy','lactonic','cinnamon']",true,slight cinnamic aldehyde creamy lactone,1.0,dipropylene glycol,,,,,,,,,,
1537701,"['fatty','orange','rose','aldehydic','floral','green']",true,fatty orange rose aldehydic floral green,10.0,dipropylene glycol,,,,,,,,,,
1537941,['mushroom'],false,mushroom,,,,,,,,,,,,
1538021,"['caramellic','maple']",true,maple caramel,0.1,propylene glycol,,,,,,,,,,
1538191,"['cheesy','pungent','fatty']",true,pungent fatty,100.0,,,,,,,,,,,
1538371,"['green','oily','herbal']",true,,,,,,,,,,,,,
1543761,"['sulfurous','cabbage','garlic','potato','vegetable']",true,sulfurous cabbage garlic potato vegetable,0.1,propylene glycol,,,,,,,,,,
1543941,"['sulfurous','sweet','onion','onion cooked onion']",true,sweet sulfurous onion,0.1,dipropylene glycol,,,,,,,,,,
1544031,"['sulfurous','alliaceous','tomato']",true,sulfurous alliaceous tomato,0.01,propylene glycol,,,,,,,,,,
1545841,"['green','citrus','oily','fatty','woody','spicy','fruity']",true,green citrus oily fatty woody spicy fruity,100.0,,,,,,,,,,,
1545841,"['green','citrus','oily','fatty','woody','spicy','fruity']",true,"Green, citrus, oily and fatty with a woody, spicy and fruity nuance",,,,,,,,,,"Mosciano, Gerard P&F 20, No. 4, 23",1995,
