CID,Molar Refractivity,Net Charge,HBD,HBA,Rt Bonds,Rings,TPSA,Hetero Atoms,Heavy Atoms,Aromatic Heavy Atoms,Melting Point (°C),Boiling Point (°C@760.00mm Hg),Vapor Pressure (mmHg@25.00 °C),Vapor Density (Air =1),Fraction Csp3,LogP,iLOGP,XLOGP3,WLOGP,MLOGP,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class: esol_class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT Class,GI Absorption,BBB Permeable,PgP Substrate,Log Kp (cm/s),Bioavailability Score,Caco2,Human Intestinal Absorption,Plasm Protein Binding,CYP1A2 Inhibitor,CYP2C19 Inhibitor,CYP2C9 Inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,Ames mutagenesis,Acute Oral Toxicity,Carcinogenicity (Binary),Carcinogenicity (Trinary),Eye Irritation,Hepatotoxicity,Androgen Receptor Binding,Aromatase Binding,Estrogen Receptor Binding,Glucocorticoid Receptor Binding,Thyroid Receptor Binding,BRCP inhibitor,BSEP inhibitor,OATP1B1 inhibitor,OATP1B3 inhibitor,OATP2B1 inhibitor,OCT1 inhibitor,OCT2 inhibitor
12397703,72.92,,,2,0,1,26.30,2,17,0,,171.00 to 172.00,1.902,,0.80,2.549,3.20,5.73,4.39,3.44,-4.93,0.003,0,Moderately soluble,-6.05,0,0,Poorly soluble,-3.23,0.14,0,Soluble,High,1,0,-3.69,0.55,1,1,0.36,0,0,1,0,0,0,2.562,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12410118,52.60,,,1,4,1,17.07,2,12,0,,357.00 to 358.00,,,0.73,4.391,2.71,3.33,3.25,2.49,-2.70,0.328,0.002,Soluble,-3.37,0.07,0,Soluble,-3.19,0.11,0,Soluble,High,1,0,-4.95,0.55,1,1,0.66,0,0,0,0,0,0,2.198,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12454225,47.95,,,4,7,1,52.60,1,13,0,,257.00 to 258.00,0.014,,0.78,3.246,2.28,1.26,1.28,1.25,-1.34,8.63,0.046,Very soluble,-1.96,2.05,0.01,Very soluble,-1.69,3.89,0.02,Soluble,High,1,0,-6.55,0.55,1,1,0.663,0,0,0,0,0,0,1.951,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12650803,56.48,,,3,9,,43.37,4,14,0,,55.00 @ 0.70 mm Hg,0.988,,0.82,1.281,2.86,2.22,2.48,1.88,-1.89,2.6,0.013,Very soluble,-2.77,0.34,0,Soluble,-3.13,0.15,0,Soluble,High,1,0,-5.95,0.55,1,1,0.425,0,0,0,0,0,0,1.739,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12678469,66.94,,,1,9,,13.14,3,15,5,,203.00 ,0.004,,0.71,2.479,3.73,6.37,4.96,3.25,-4.80,0.003,0,Moderately soluble,-6.44,0,0,Poorly soluble,-5.65,0,0,Moderately soluble,High,1,0,-3.05,0.55,1,1,0.689,1,1,0,1,0,0,1.704,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12762300,43.33,,,3,4,1,67.43,1,11,5,29.00 to 32.00,264.00 to 266.00,0.011,,0.43,4.963,1.86,1.43,1.17,0.10,-1.87,2.28,0.013,Very soluble,-2.45,0.61,0,Soluble,-2.17,1.14,0.01,Soluble,High,1,0,-6.33,0.55,1,1,0.977,1,0,0,0,0,0,2.671,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12788231,104.63,,2,2,8,2,40.46,2,24,6,,,5.83X10-10,,0.73,6.049,3.63,7.18,6.05,4.44,-6.08,0,0,Poorly soluble,-7.85,0,0,Poorly soluble,-6.06,0,0,Poorly soluble,High,0,0,-3.23,0.55,1,1,1.222,0,0,0,1,0,0,2.715,0,Non-required,0,0,1,0,1,1,1,1,0,1,1,0,1,0
12833143,69.04,,1,1,2,1,20.23,4,16,0,,155.00 to 156.00,0.003,,1.00,1.167,3.22,5.01,3.75,3.81,-4.24,0.013,0,Moderately soluble,-5.17,0,0,Moderately soluble,-2.32,1.05,0,Soluble,High,1,0,-4.10,0.55,0,1,0.694,0,0,1,0,0,0,0.97,0,Non-required,0,1,0,0,0,0,0,0,0,1,1,0,0,0
12867949,61.48,,,1,2,3,17.07,1,14,0,,337.86 ,,,0.62,3.754,2.75,3.41,3.37,2.94,-3.05,0.172,0.001,Soluble,-3.45,0.07,0,Soluble,-2.20,1.22,0.01,Soluble,High,1,0,-5.05,0.55,0,1,0.873,0,0,1,0,0,0,3.545,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12886773,20.37,,,4,0,,0.00,,11,0,,,,,0.27,,3.75,6.20,6.17,3.93,-6.73,0,0,Poorly soluble,-7.23,0,0,Poorly soluble,-7.22,0,0,Poorly soluble,High,0,0,-4.98,0.55,0,1,0.329,1,1,1,0,1,0,3.106,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12961638,135.83,-2,,5,0,5,81.65,9,31,18,,,,,0.05,6.084,-10.87,6.02,6.85,5.50,-9.52,0,0,Poorly soluble,-7.51,0,0,Poorly soluble,-9.32,0,0,Poorly soluble,Low,0,1,-7.39,0.17,0,1,0.799,0,0,0,0,0,0,3.786,0,Danger,1,1,1,1,1,1,1,0,1,1,1,0,0,0
12978217,50.02,,,2,3,1,55.51,1,12,5,,263.00 to 264.00,0.01,,0.44,3.37,2.08,2.05,2.66,1.09,-2.38,0.761,0.004,Soluble,-2.84,0.26,0,Soluble,-2.88,0.24,0,Soluble,High,1,0,-5.97,0.55,1,1,1.205,1,0,0,0,0,0,2.433,0,Non-required,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12980878,58.02,,,2,5,1,26.30,3,14,0,,70.00 @ 0.75 mm Hg,0.04,,0.58,2.658,2.86,2.96,2.99,2.56,-2.58,0.512,0.003,Soluble,-3.18,0.13,0,Soluble,-2.17,1.3,0.01,Soluble,High,1,0,-5.38,0.55,1,1,0.927,0,0,1,0,0,0,1.735,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12980879,49.52,,1,3,3,1,46.53,2,13,6,,257.00 ,0.000197,,0.30,2.995,1.66,3.68,1.88,1.94,-3.42,0.069,0,Soluble,-4.35,0.01,0,Moderately soluble,-2.69,0.37,0,Soluble,High,1,0,-4.79,0.55,1,1,0.704,0,0,0,0,0,0,1.623,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13013009,43.02,,1,3,5,1,46.53,3,11,0,,254.00 ,0.011,,0.88,1.877,2.23,1.55,0.96,1.08,-1.48,5.31,0.033,Very soluble,-2.14,1.17,0.01,Soluble,-1.05,14.2,0.09,Soluble,High,1,0,-6.18,0.55,1,1,0.966,0,0,0,0,0,0,1.964,0,Non-required,1,0,0,0,1,0,0,0,0,1,1,0,0,0
13026600,55.20,,1,1,7,,20.23,3,12,0,,204.00 to 206.00,0.097,,0.64,0.956,2.94,3.41,3.06,2.88,-2.57,0.453,0.003,Soluble,-3.51,0.05,0,Soluble,-2.29,0.86,0.01,Soluble,High,1,0,-4.91,0.55,1,1,0.561,0,0,0,0,0,0,1.29,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13055612,30.43,,1,1,1,,59.03,1,6,0,,259.50 ,,,1.00,3.062,1.53,0.70,0.69,0.75,-0.87,14.2,0.134,Very soluble,-1.52,3.23,0.03,Very soluble,-0.22,64.3,0.61,Soluble,High,0,0,-6.45,0.55,1,1,0.515,0,0,0,0,0,0,1.738,0,Non-required,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13095872,42.05,,,3,5,,43.37,2,11,0,,53.00 @ 10.00 mm Hg,0.75,,0.75,0.685,2.07,1.76,1.16,0.97,-1.60,3.98,0.025,Very soluble,-2.29,0.81,0.01,Soluble,-1.52,4.72,0.03,Soluble,High,1,0,-6.02,0.55,0,1,0.768,0,0,0,0,0,0,2.357,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13129857,53.69,,,2,4,,26.30,3,13,0,,205.21,0.253,,0.73,1.165,2.77,2.88,2.83,2.37,-2.52,0.55,0.003,Soluble,-3.09,0.15,0,Soluble,-3.14,0.13,0,Soluble,High,1,0,-5.37,0.55,1,1,0.539,0,0,0,0,0,0,1.72,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13192443,72.36,,1,1,4,1,20.23,2,16,0,,292.00 to 293.00,0.002,,0.73,2.829,3.39,4.26,4.09,3.56,-3.64,0.051,0,Soluble,-4.40,0.01,0,Moderately soluble,-2.77,0.38,0,Soluble,High,1,0,-4.63,0.55,1,1,0.814,0,0,1,0,0,0,1.596,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13213649,35.95,,1,1,1,1,32.86,1,9,5,,,,,0.29,4.086,1.35,1.13,1.53,0.17,-1.66,2.69,0.022,Very soluble,-1.41,4.75,0.04,Very soluble,-2.29,0.64,0.01,Soluble,High,1,0,-6.25,0.55,1,1,1.038,0,0,0,0,0,0,3.044,0,Non-required,0,0,0,0,0,0,1,0,0,1,1,0,0,0
13220327,43.02,,1,3,5,1,46.53,2,11,0,88.00 ,234.00 to 235.00,0.04,,0.88,1.526,1.97,1.55,0.96,1.08,-1.48,5.31,0.033,Very soluble,-2.14,1.17,0.01,Soluble,-1.05,14.2,0.09,Soluble,High,1,0,-6.18,0.55,1,1,0.71,0,0,0,0,0,0,1.191,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13237362,35.24,,1,1,2,,59.03,3,7,0,,197.40 ,0.097,,1.00,0.956,1.69,1.06,0.93,1.16,-1.12,9.1,0.076,Very soluble,-1.89,1.55,0.01,Very soluble,-0.64,27.3,0.23,Soluble,High,1,0,-6.28,0.55,1,1,0.738,0,0,0,0,0,0,2.063,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13353282,36.92,,1,1,4,,20.23,2,8,0,,190.10 ,0.15,,1.00,0.933,2.20,2.13,1.81,1.89,-1.64,2.67,0.023,Very soluble,-2.19,0.76,0.01,Soluble,-1.69,2.36,0.02,Soluble,High,1,0,-5.50,0.55,0,1,0.521,0,0,0,0,0,0,1.006,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13456556,73.06,,1,5,3,,94.32,,20,12,,,,,0.17,,-11.37,0.28,3.16,1.19,-2.12,2.26,0.008,Soluble,-1.82,4.52,0.02,Very soluble,-4.56,0.01,0,Moderately soluble,High,0,1,-7.93,0.55,1,1,0.739,1,0,0,0,0,0,4.126,0,Non-required,0,1,0,1,0,0,1,0,0,1,1,0,0,0
13463446,62.24,,1,3,10,,46.53,1,15,0,,173.00 ,0.4,,0.92,1.805,3.27,2.85,2.66,2.27,-2.32,1.04,0.005,Soluble,-3.49,0.07,0,Soluble,-3.06,0.19,0,Soluble,High,1,0,-5.60,0.55,1,1,1.03,0,0,0,0,0,0,2.054,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13580494,39.74,,,2,5,,29.60,3,10,0,,280.00 to 299.00,,,0.88,2.661,2.26,1.82,1.53,0.76,-1.54,4.12,0.029,Very soluble,-2.06,1.23,0.01,Soluble,-1.64,3.26,0.02,Soluble,High,1,0,-5.88,0.55,1,1,0.593,0,0,0,0,0,0,1.739,0,Non-required,1,0,0,0,0,1,0,0,0,1,1,0,0,0
13694693,58.71,,,2,3,1,26.30,2,14,0,,202.00 to 204.00,0.286,,0.92,1.533,2.69,3.55,3.15,2.76,-3.11,0.155,0.001,Soluble,-3.79,0.03,0,Soluble,-2.38,0.83,0,Soluble,High,1,0,-4.99,0.55,1,1,0.53,0,0,0,0,0,0,1.809,0,Non-required,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13788048,66.36,,6,12,4,,220.10,,25,0,,415.00 to 416.00,0,,0.50,,-25.36,-2.92,-3.07,-4.75,-0.16,272,0.698,Very soluble,-1.14,28.1,0.07,Very soluble,1.49,12100,31,Soluble,Low,0,1,-10.75,0.11,0,1,0.252,0,0,0,0,0,0,2.752,0,Non-required,0,0,0,0,1,0,0,0,0,1,1,0,0,0
13811873,68.78,,,0,0,1,0.00,2,15,0,,222.00 to 223.00,0.103,,0.73,3.154,3.28,4.14,4.73,4.63,-3.72,0.039,0,Soluble,-3.85,0.03,0,Soluble,-3.52,0.06,0,Soluble,Low,0,0,-4.61,0.55,1,1,0.882,0,1,1,0,0,0,1.715,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13894533,282.03,,3,9,53,2,139.59,0,66,0,,267.00 to 268.00,0.013,,0.84,4.725,10.39,17.81,15.01,7.12,-13.35,0,0,Insoluble,-20.96,0,0,Insoluble,-14.62,0,0,Insoluble,Low,0,1,0.65,0.17,1,1,0.885,0,0,0,0,0,0,2.054,0,Warning,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14030006,40.21,,,2,3,,65.10,9,9,0,,313,,,0.83,15.009,2.08,1.39,1.26,1.27,-1.44,5.42,0.037,Very soluble,-2.36,0.65,0,Soluble,-1.27,7.87,0.05,Soluble,High,1,0,-6.22,0.55,0,1,0.909,0,0,0,0,0,0,2.179,0,Non-required,0,0,0,1,1,0,0,0,1,1,1,1,0,0
14148199,70.41,,1,4,5,1,63.24,5,18,0,,,,,0.58,1.351,-9.14,1.97,1.37,1.53,-2.36,1.12,0.004,Soluble,-2.92,0.31,0,Soluble,-3.24,0.15,0,Soluble,High,1,1,-6.49,0.55,1,1,0.367,0,0,0,0,0,0,4.009,0,Non-required,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14181802,57.89,,1,3,6,,46.53,3,15,6,,186.00 to 187.00,0.673,,0.42,1.258,2.58,1.79,1.74,1.98,-2.16,1.44,0.007,Soluble,-2.39,0.86,0,Soluble,-3.17,0.14,0,Soluble,High,1,0,-6.30,0.55,1,1,0.641,0,0,0,0,0,0,1.133,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14195263,52.05,,,2,0,1,26.30,3,13,0,,334.00 to 335.00,0.00333,,0.91,2.063,2.34,2.92,2.23,2.48,-2.81,0.283,0.002,Soluble,-3.13,0.13,0,Soluble,-1.86,2.53,0.01,Soluble,High,1,0,-5.34,0.55,1,1,0.66,0,0,0,0,0,0,1.65,0,Non-required,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14208876,83.60,,6,18,12,,368.07,,32,0,,488.00 to 489.00,,,1.00,,0.00,-8.57,-2.03,-6.31,2.50,195000,313,Highly soluble,1.61,25500,41,Highly soluble,1.81,40000,64.3,Soluble,Low,0,1,-16.18,0.17,0,1,0.797,0,0,0,0,0,0,3.251,0,Non-required,0,0,0,0,1,0,0,0,0,1,1,0,0,0
14214239,45.58,,,1,6,2,17.07,2,10,0,,302.00 to 303.00,0.001,,0.89,1.904,2.40,2.97,2.79,2.39,-2.20,0.904,0.006,Soluble,-2.99,0.15,0,Soluble,-2.65,0.32,0,Soluble,High,1,0,-5.06,0.55,1,1,0.668,0,0,0,0,0,1,1.679,0,Non-required,1,0,1,0,0,0,0,0,0,1,1,0,0,0
14297102,46.83,,,5,4,,61.83,1,14,0,,182.00 to 184.00,0.759,,0.56,2.792,2.36,1.56,1.38,-0.47,-1.80,3.17,0.016,Very soluble,-2.47,0.68,0,Soluble,-1.36,8.74,0.04,Soluble,High,1,0,-6.41,0.85,1,1,1.051,0,0,0,0,0,0,1.707,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14297379,47.24,,,2,0,1,26.30,5,12,0,,284.00 to 285.00,0.00296,,0.90,1.379,2.18,2.54,1.98,2.19,-2.48,0.553,0.003,Soluble,-2.74,0.31,0,Soluble,-1.57,4.5,0.03,Soluble,High,1,0,-5.52,0.55,0,1,0.514,0,0,0,0,0,0,2.598,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14344497,48.21,,,1,2,2,9.23,2,11,0,,274.00 to 276.00,0.007,,0.60,1.984,2.70,2.95,2.54,2.20,-2.51,0.47,0.003,Soluble,-2.81,0.24,0,Soluble,-1.56,4.17,0.03,Soluble,High,1,0,-5.13,0.55,1,1,0.48,0,0,0,0,0,0,2.676,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14379831,54.08,,1,1,3,1,20.23,1,12,0,,,,,1.00,2.544,2.84,3.61,3.12,2.74,-2.97,0.182,0.001,Soluble,-3.72,0.03,0,Soluble,-2.37,0.73,0,Soluble,High,1,0,-4.78,0.55,1,1,0.539,0,0,0,0,0,1,1.817,0,Warning,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14434313,60.52,,1,1,5,1,20.23,1,13,0,,,,,0.83,3.118,3.18,3.81,3.53,3.27,-3.05,0.163,0.001,Soluble,-3.93,0.02,0,Soluble,-2.64,0.42,0,Soluble,High,1,0,-4.72,0.55,1,1,0.994,0,0,0,0,0,0,1.768,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14614417,63.42,,,4,6,,52.60,1,17,6,,242.00 to 243.00,0.005,,0.38,3.53,2.86,2.29,2.30,2.39,-2.61,0.576,0.002,Soluble,-3.03,0.22,0,Soluble,-3.40,0.09,0,Soluble,High,1,0,-6.12,0.55,1,1,1.051,1,1,0,0,0,0,1.829,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14638401,62.49,,,1,0,1,17.07,4,15,0,41.50 to 43.50,312.4,,,0.93,2.626,2.70,3.62,3.57,3.41,-3.40,0.082,0,Soluble,-3.67,0.04,0,Soluble,-3.72,0.04,0,Soluble,High,1,0,-4.99,0.55,1,1,0.855,0,0,1,0,0,0,2.112,1,Non-required,0,1,0,1,1,0,0,0,0,1,1,0,0,0
14700088,38.29,,1,3,1,,89.21,,13,6,,,,,0.00,,0.00,-0.41,-0.29,-1.30,-1.48,8.73,0.034,Very soluble,-1.00,26.2,0.1,Very soluble,-1.06,22.5,0.09,Soluble,High,0,0,-8.18,0.55,1,1,0.579,0,0,0,0,1,0,3.638,0,Non-required,1,0,1,0,0,0,0,0,0,1,1,0,0,0
14818318,41.50,,1,2,1,3,65.54,1,10,5,,197.00 to 198.00 @ 11.00 mm Hg,0.012,,0.29,3.572,1.91,2.22,1.96,0.44,-2.51,0.482,0.003,Soluble,-3.23,0.09,0,Soluble,-1.80,2.48,0.02,Soluble,High,1,0,-5.68,0.55,1,1,0.715,0,0,0,0,0,0,2.028,0,Non-required,1,0,1,0,0,0,0,0,0,1,1,0,1,0
14837639,57.94,-1,,1,0,1,17.07,3,14,0,73.00 to 76.00,268.00 to 269.00,0.004,,0.92,1.965,2.40,3.30,3.18,3.15,-3.11,0.149,0.001,Soluble,-3.33,0.09,0,Soluble,-3.11,0.15,0,Soluble,High,1,0,-5.13,0.55,1,1,0.848,0,0,1,0,0,0,1.353,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14931226,45.74,,,2,6,3,33.02,1,11,0,,,,,0.67,3.182,2.36,1.54,2.27,1.36,-1.36,6.62,0.043,Very soluble,-1.84,2.2,0.01,Very soluble,-2.19,0.99,0.01,Soluble,High,1,0,-6.14,0.55,1,1,1.124,0,0,0,0,0,0,3.135,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,1,0
15031854,51.48,,1,2,7,,37.30,2,12,0,,259.54,0.013,,0.70,2.273,2.33,3.62,2.99,2.47,-2.71,0.329,0.002,Soluble,-4.09,0.01,0,Moderately soluble,-2.15,1.19,0.01,Soluble,High,1,0,-4.77,0.85,1,1,0.742,0,0,0,0,0,0,1.552,1,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15101542,60.70,-1,1,1,4,,20.23,2,13,0,,,,,1.00,2.988,2.90,4.08,3.32,3.41,-3.30,0.093,0,Soluble,-4.21,0.01,0,Moderately soluble,-2.26,1.03,0.01,Soluble,High,1,1,-4.54,0.55,1,1,0.764,0,0,0,0,0,0,1.906,0,Non-required,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15219341,51.78,,,3,6,,64.74,1,13,5,,209.00 to 210.00,0.044,,0.44,3.322,2.51,1.29,1.92,0.75,-1.78,3.3,0.017,Very soluble,-2.25,1.13,0.01,Soluble,-3.02,0.19,0,Soluble,High,1,0,-6.61,0.55,0,1,0.839,1,0,0,0,0,0,3.311,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15225386,45.10,,,1,5,1,17.07,4,10,0,,338.00 to 339.00,0.003,6.8,0.67,2.076,2.37,2.39,2.57,2.28,-1.89,1.83,0.013,Very soluble,-2.39,0.57,0,Soluble,-2.29,0.73,0.01,Soluble,High,1,0,-5.46,0.55,1,1,0.532,0,0,0,0,0,0,2.633,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15273629,44.62,,1,2,1,,37.30,1,11,0,,186.00 to 188.00,0.645,,0.89,2.568,1.72,1.67,1.37,1.07,-1.79,2.51,0.016,Very soluble,-2.07,1.34,0.01,Soluble,-0.99,16,0.1,Soluble,High,1,0,-6.07,0.55,1,1,0.605,0,0,0,0,0,0,2.608,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15302585,89.49,,,4,14,,68.40,,21,0,,,,,1.00,,3.56,5.24,5.99,3.27,-4.21,0.02,0,Moderately soluble,-6.43,0,0,Poorly soluble,-4.47,0.01,0,Moderately soluble,High,0,1,-4.54,0.85,1,1,1.034,0,0,1,0,1,0,1.977,0,Non-required,1,0,1,0,1,0,1,0,0,1,1,0,0,0
15369664,68.98,,,1,4,1,17.07,2,16,0,,250.43,0.003,,0.67,1.372,3.16,4.42,4.19,3.46,-3.71,0.042,0,Soluble,-4.50,0.01,0,Moderately soluble,-3.61,0.05,0,Soluble,High,1,0,-4.49,0.55,1,1,0.623,1,0,1,0,0,0,3.027,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15405344,55.33,,,2,6,2,26.30,1,13,0,,331.00 to 332.00,0.000153,,0.55,4.192,3.20,3.08,2.85,2.67,-2.51,0.558,0.003,Soluble,-3.30,0.09,0,Soluble,-2.12,1.37,0.01,Soluble,High,1,0,-5.22,0.55,1,1,0.893,0,0,0,0,0,0,2.879,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15461361,47.36,,,3,5,,64.74,2,12,5,<25,140.00 @ 30.00 mm Hg,0.0306,>1,0.38,2.852,2.32,2.02,2.52,0.44,-2.25,1.06,0.006,Soluble,-3.01,0.18,0,Soluble,-2.61,0.46,0,Soluble,High,1,0,-6.00,0.55,1,1,0.968,1,1,0,0,0,0,1.754,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15540144,41.75,,1,2,5,1,71.47,4,10,0,,130.00 to 135.00,,,0.67,2.669,1.73,0.37,0.40,-0.12,-0.74,29.2,0.181,Very soluble,-1.44,5.91,0.04,Very soluble,-1.51,4.95,0.03,Soluble,High,0,0,-7.02,0.55,1,1,0.79,0,0,0,0,0,0,1.901,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15553243,56.51,,1,1,0,,20.23,4,13,0,52.00 to 55.00,322.22 ,,,1.00,0.402,2.72,3.29,3.12,3.02,-3.04,0.165,0.001,Soluble,-3.39,0.07,0,Soluble,-2.60,0.46,0,Soluble,High,1,0,-5.08,0.55,1,1,0.238,0,0,0,0,0,0,1.684,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15558252,194.94,,5,13,7,,182.83,,54,0,,,,,0.93,,5.25,1.85,3.25,1.12,-5.29,0.004,0,Moderately soluble,-5.31,0,0,Moderately soluble,-2.26,4.23,0.01,Soluble,Low,0,1,-9.65,0.17,0,1,1.055,0,0,0,0,0,0,5.237,0,Non-required,0,0,1,1,1,1,0,0,1,1,1,0,0,0
15559490,69.04,,,0,1,2,0.00,1,15,0,78.00 to 82.00,,,,0.73,3.118,3.43,5.27,4.58,4.63,-4.36,0.009,0,Moderately soluble,-5.02,0,0,Moderately soluble,-3.10,0.16,0,Soluble,Low,0,0,-3.80,0.55,1,1,0.809,0,1,1,0,0,0,4.652,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,1,0
15560285,40.97,,,2,4,2,34.14,0,10,0,,276.00 to 277.00,0.008,,0.75,4.581,1.62,1.46,1.58,1.04,-1.38,5.96,0.042,Very soluble,-1.78,2.34,0.02,Very soluble,-1.77,2.4,0.02,Soluble,High,1,0,-6.13,0.55,1,1,0.555,0,0,0,0,0,0,1.859,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15701285,53.28,,,1,5,,63.74,2,11,5,,55.00 @ 12.00 mm Hg,,,0.50,1.581,2.74,2.40,3.42,1.53,-2.53,0.561,0.003,Soluble,-3.38,0.08,0,Soluble,-3.44,0.07,0,Soluble,High,1,0,-5.74,0.55,1,1,0.39,1,1,0,0,0,0,1.922,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15743318,59.17,,,3,6,1,43.37,3,15,0,,253.00 to 254.00,0.025,,0.83,3.571,2.76,2.45,2.33,1.77,-2.30,1.05,0.005,Soluble,-3.00,0.21,0,Soluble,-2.79,0.35,0,Soluble,High,1,0,-5.86,0.55,1,1,0.919,0,0,0,0,0,0,2.42,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15775286,46.19,,,2,6,1,26.30,3,11,0,,291.7,,,0.67,2.335,2.84,2.19,2.30,2.17,-1.79,2.52,0.016,Very soluble,-2.38,0.66,0,Soluble,-2.04,1.43,0.01,Soluble,High,1,0,-5.70,0.55,1,1,0.788,0,0,0,0,0,0,2.236,0,Non-required,1,0,1,0,0,0,0,0,0,1,1,0,0,0
15824502,49.96,,1,3,3,,46.53,2,13,6,,52.00 @ 3.00 mm Hg,1.24,,0.30,2.296,1.99,2.01,1.99,1.13,-2.37,0.774,0.004,Soluble,-2.61,0.44,0,Soluble,-2.33,0.84,0,Soluble,High,1,0,-5.97,0.55,1,1,0.85,1,0,0,0,0,0,1.181,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15825653,61.74,,,1,5,1,17.07,3,14,0,,,,,0.62,1.992,2.94,4.12,3.66,2.94,-3.30,0.097,0.001,Soluble,-4.18,0.01,0,Moderately soluble,-2.97,0.21,0,Soluble,High,1,0,-4.55,0.55,1,1,0.958,1,0,0,0,0,0,1.65,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15893898,100.87,,1,0,4,,7.68,,22,12,,,,,0.37,,0.00,5.60,-0.92,0.32,-5.47,0.001,0,Moderately soluble,-5.52,0,0,Moderately soluble,-6.12,0,0,Poorly soluble,Low,0,0,-4.26,0.55,1,0,0.782,0,0,0,1,0,0,3.441,0,Non-required,0,0,1,0,1,0,1,0,1,1,1,0,1,1
15897831,71.80,,1,1,3,1,20.23,1,16,0,,284.45,0.024,,0.73,3.658,3.26,3.82,3.94,3.56,-3.43,0.083,0,Soluble,-3.94,0.03,0,Soluble,-2.72,0.42,0,Soluble,High,1,0,-4.94,0.55,1,1,0.956,0,0,1,0,0,0,2.924,0,Non-required,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15984303,67.25,,1,1,4,1,20.23,1,15,0,,298.00 to 299.00,,,0.71,3.942,3.03,3.70,3.55,3.30,-3.20,0.132,0.001,Soluble,-3.82,0.03,0,Soluble,-3.06,0.18,0,Soluble,High,1,0,-4.94,0.55,1,1,0.755,0,0,0,0,0,0,2.407,0,Non-required,0,0,0,0,0,0,0,0,0,1,1,0,0,0
